Vascular Architecture,Treatment Label,Iteration,Seed
Vasc16.0,pre_treatment10_tki_20,iteration_18,1
Vasc16.0,pre_treatment10_tki_20,iteration_19,1
Vasc16.0,pre_treatment10_tki_20,iteration_20,1
Vasc16.0,pre_treatment10_tki_20,iteration_21,1
Vasc16.0,pre_treatment10_tki_20,iteration_22,1
Vasc16.0,pre_treatment10_tki_20,iteration_23,1
Vasc16.0,pre_treatment10_tki_20,iteration_24,1
Vasc16.0,pre_treatment10_tki_20,iteration_25,1
Vasc16.0,pre_treatment10_tki_20,iteration_26,1
Vasc16.0,pre_treatment10_tki_20,iteration_27,1
Vasc16.0,pre_treatment10_tki_20,iteration_28,1
Vasc16.0,pre_treatment10_tki_20,iteration_29,1
Vasc16.0,pre_treatment10_tki_20,iteration_30,1
Vasc16.0,pre_treatment10_tki_20,iteration_31,1
Vasc16.0,pre_treatment10_tki_20,iteration_32,1
Vasc16.0,pre_treatment10_tki_20,iteration_33,1
Vasc16.0,pre_treatment10_tki_20,iteration_34,1
Vasc16.0,pre_treatment10_tki_20,iteration_35,1
Vasc16.0,pre_treatment10_tki_20,iteration_36,1
Vasc16.0,pre_treatment10_tki_20,iteration_37,1
Vasc16.0,pre_treatment10_tki_20,iteration_38,1
Vasc16.0,pre_treatment10_tki_20,iteration_39,1
Vasc16.0,pre_treatment10_tki_20,iteration_40,1
Vasc16.0,pre_treatment10_tki_20,iteration_41,1
Vasc16.0,pre_treatment10_tki_20,iteration_42,1
Vasc16.0,pre_treatment10_tki_20,iteration_43,1
Vasc16.0,pre_treatment10_tki_20,iteration_44,1
Vasc16.0,pre_treatment10_tki_20,iteration_45,1
Vasc16.0,pre_treatment10_tki_20,iteration_46,1
Vasc16.0,pre_treatment10_tki_20,iteration_47,1
Vasc16.0,pre_treatment10_tki_20,iteration_48,1
Vasc16.0,pre_treatment10_tki_20,iteration_49,1
Vasc16.0,pre_treatment11_tki_19,iteration_0,1
Vasc16.0,pre_treatment11_tki_19,iteration_1,1
Vasc16.0,pre_treatment11_tki_19,iteration_2,1
Vasc16.0,pre_treatment11_tki_19,iteration_3,1
Vasc16.0,pre_treatment11_tki_19,iteration_4,1
Vasc16.0,pre_treatment11_tki_19,iteration_5,1
Vasc16.0,pre_treatment11_tki_19,iteration_6,1
Vasc16.0,pre_treatment11_tki_19,iteration_7,1
Vasc16.0,pre_treatment11_tki_19,iteration_8,1
Vasc16.0,pre_treatment11_tki_19,iteration_9,1
Vasc16.0,pre_treatment11_tki_19,iteration_10,1
Vasc16.0,pre_treatment11_tki_19,iteration_11,1
Vasc16.0,pre_treatment11_tki_19,iteration_12,1
Vasc16.0,pre_treatment11_tki_19,iteration_13,1
Vasc16.0,pre_treatment11_tki_19,iteration_14,1
Vasc16.0,pre_treatment11_tki_19,iteration_15,1
Vasc16.0,pre_treatment11_tki_19,iteration_16,1
Vasc16.0,pre_treatment11_tki_19,iteration_17,1
Vasc16.0,pre_treatment11_tki_19,iteration_18,1
Vasc16.0,pre_treatment11_tki_19,iteration_19,1
Vasc16.0,pre_treatment11_tki_19,iteration_20,1
Vasc16.0,pre_treatment11_tki_19,iteration_21,1
Vasc16.0,pre_treatment11_tki_19,iteration_22,1
Vasc16.0,pre_treatment11_tki_19,iteration_23,1
Vasc16.0,pre_treatment11_tki_19,iteration_24,1
Vasc16.0,pre_treatment11_tki_19,iteration_25,1
Vasc16.0,pre_treatment11_tki_19,iteration_26,1
Vasc16.0,pre_treatment11_tki_19,iteration_27,1
Vasc16.0,pre_treatment11_tki_19,iteration_28,1
Vasc16.0,pre_treatment11_tki_19,iteration_29,1
Vasc16.0,pre_treatment11_tki_19,iteration_30,1
Vasc16.0,pre_treatment11_tki_19,iteration_31,1
Vasc16.0,pre_treatment11_tki_19,iteration_32,1
Vasc16.0,pre_treatment11_tki_19,iteration_33,1
Vasc16.0,pre_treatment11_tki_19,iteration_34,1
Vasc16.0,pre_treatment11_tki_19,iteration_35,1
Vasc16.0,pre_treatment11_tki_19,iteration_36,1
Vasc16.0,pre_treatment11_tki_19,iteration_37,1
Vasc16.0,pre_treatment11_tki_19,iteration_38,1
Vasc16.0,pre_treatment11_tki_19,iteration_39,1
Vasc16.0,pre_treatment11_tki_19,iteration_40,1
Vasc16.0,pre_treatment11_tki_19,iteration_41,1
Vasc16.0,pre_treatment11_tki_19,iteration_42,1
Vasc16.0,pre_treatment11_tki_19,iteration_43,1
Vasc16.0,pre_treatment11_tki_19,iteration_44,1
Vasc16.0,pre_treatment11_tki_19,iteration_45,1
Vasc16.0,pre_treatment11_tki_19,iteration_46,1
Vasc16.0,pre_treatment11_tki_19,iteration_47,1
Vasc16.0,pre_treatment11_tki_19,iteration_48,1
Vasc16.0,pre_treatment11_tki_19,iteration_49,1
Vasc16.0,pre_treatment12_tki_18,iteration_0,1
Vasc16.0,pre_treatment12_tki_18,iteration_1,1
Vasc16.0,pre_treatment12_tki_18,iteration_2,1
Vasc16.0,pre_treatment12_tki_18,iteration_3,1
Vasc16.0,pre_treatment12_tki_18,iteration_4,1
Vasc16.0,pre_treatment12_tki_18,iteration_5,1
Vasc16.0,pre_treatment12_tki_18,iteration_6,1
Vasc16.0,pre_treatment12_tki_18,iteration_7,1
Vasc16.0,pre_treatment12_tki_18,iteration_8,1
Vasc16.0,pre_treatment12_tki_18,iteration_9,1
Vasc16.0,pre_treatment12_tki_18,iteration_10,1
Vasc16.0,pre_treatment12_tki_18,iteration_11,1
Vasc16.0,pre_treatment12_tki_18,iteration_12,1
Vasc16.0,pre_treatment12_tki_18,iteration_13,1
Vasc16.0,pre_treatment12_tki_18,iteration_14,1
Vasc16.0,pre_treatment12_tki_18,iteration_15,1
Vasc16.0,pre_treatment12_tki_18,iteration_16,1
Vasc16.0,pre_treatment12_tki_18,iteration_17,1
Vasc16.0,pre_treatment12_tki_18,iteration_18,1
Vasc16.0,pre_treatment12_tki_18,iteration_19,1
Vasc16.0,pre_treatment12_tki_18,iteration_20,1
Vasc16.0,pre_treatment12_tki_18,iteration_21,1
Vasc16.0,pre_treatment12_tki_18,iteration_22,1
Vasc16.0,pre_treatment12_tki_18,iteration_23,1
Vasc16.0,pre_treatment12_tki_18,iteration_24,1
Vasc16.0,pre_treatment12_tki_18,iteration_25,1
Vasc16.0,pre_treatment12_tki_18,iteration_26,1
Vasc16.0,pre_treatment12_tki_18,iteration_27,1
Vasc16.0,pre_treatment12_tki_18,iteration_28,1
Vasc16.0,pre_treatment12_tki_18,iteration_29,1
Vasc16.0,pre_treatment12_tki_18,iteration_30,1
Vasc16.0,pre_treatment12_tki_18,iteration_31,1
Vasc16.0,pre_treatment12_tki_18,iteration_32,1
Vasc16.0,pre_treatment12_tki_18,iteration_33,1
Vasc16.0,pre_treatment12_tki_18,iteration_34,1
Vasc16.0,pre_treatment12_tki_18,iteration_35,1
Vasc16.0,pre_treatment12_tki_18,iteration_36,1
Vasc16.0,pre_treatment12_tki_18,iteration_37,1
Vasc16.0,pre_treatment12_tki_18,iteration_38,1
Vasc16.0,pre_treatment12_tki_18,iteration_39,1
Vasc16.0,pre_treatment12_tki_18,iteration_40,1
Vasc16.0,pre_treatment12_tki_18,iteration_41,1
Vasc16.0,pre_treatment12_tki_18,iteration_42,1
Vasc16.0,pre_treatment12_tki_18,iteration_43,1
Vasc16.0,pre_treatment12_tki_18,iteration_44,1
Vasc16.0,pre_treatment12_tki_18,iteration_45,1
Vasc16.0,pre_treatment12_tki_18,iteration_46,1
Vasc16.0,pre_treatment12_tki_18,iteration_47,1
Vasc16.0,pre_treatment12_tki_18,iteration_48,1
Vasc16.0,pre_treatment12_tki_18,iteration_49,1
Vasc16.0,pre_treatment13_tki_17,iteration_0,1
Vasc16.0,pre_treatment13_tki_17,iteration_1,1
Vasc16.0,pre_treatment13_tki_17,iteration_2,1
Vasc16.0,pre_treatment13_tki_17,iteration_3,1
Vasc16.0,pre_treatment13_tki_17,iteration_4,1
Vasc16.0,pre_treatment13_tki_17,iteration_5,1
Vasc16.0,pre_treatment13_tki_17,iteration_6,1
Vasc16.0,pre_treatment13_tki_17,iteration_7,1
Vasc16.0,pre_treatment13_tki_17,iteration_8,1
Vasc16.0,pre_treatment13_tki_17,iteration_9,1
Vasc16.0,pre_treatment13_tki_17,iteration_10,1
Vasc16.0,pre_treatment13_tki_17,iteration_11,1
Vasc16.0,pre_treatment13_tki_17,iteration_12,1
Vasc16.0,pre_treatment13_tki_17,iteration_13,1
Vasc16.0,pre_treatment13_tki_17,iteration_14,1
Vasc16.0,pre_treatment13_tki_17,iteration_15,1
Vasc16.0,pre_treatment13_tki_17,iteration_16,1
Vasc16.0,pre_treatment13_tki_17,iteration_17,1
Vasc16.0,pre_treatment13_tki_17,iteration_18,1
Vasc16.0,pre_treatment13_tki_17,iteration_19,1
Vasc16.0,pre_treatment13_tki_17,iteration_20,1
Vasc16.0,pre_treatment13_tki_17,iteration_21,1
Vasc16.0,pre_treatment13_tki_17,iteration_22,1
Vasc16.0,pre_treatment13_tki_17,iteration_23,1
Vasc16.0,pre_treatment13_tki_17,iteration_24,1
Vasc16.0,pre_treatment13_tki_17,iteration_25,1
Vasc16.0,pre_treatment13_tki_17,iteration_26,1
Vasc16.0,pre_treatment13_tki_17,iteration_27,1
Vasc16.0,pre_treatment13_tki_17,iteration_28,1
Vasc16.0,pre_treatment13_tki_17,iteration_29,1
Vasc16.0,pre_treatment13_tki_17,iteration_30,1
Vasc16.0,pre_treatment13_tki_17,iteration_31,1
Vasc16.0,pre_treatment13_tki_17,iteration_32,1
Vasc16.0,pre_treatment13_tki_17,iteration_33,1
Vasc16.0,pre_treatment13_tki_17,iteration_34,1
Vasc16.0,pre_treatment13_tki_17,iteration_35,1
Vasc16.0,pre_treatment13_tki_17,iteration_36,1
Vasc16.0,pre_treatment13_tki_17,iteration_37,1
Vasc16.0,pre_treatment13_tki_17,iteration_38,1
Vasc16.0,pre_treatment13_tki_17,iteration_39,1
Vasc16.0,pre_treatment13_tki_17,iteration_40,1
Vasc16.0,pre_treatment13_tki_17,iteration_41,1
Vasc16.0,pre_treatment13_tki_17,iteration_42,1
Vasc16.0,pre_treatment13_tki_17,iteration_43,1
Vasc16.0,pre_treatment13_tki_17,iteration_44,1
Vasc16.0,pre_treatment13_tki_17,iteration_45,1
Vasc16.0,pre_treatment13_tki_17,iteration_46,1
Vasc16.0,pre_treatment13_tki_17,iteration_47,1
Vasc16.0,pre_treatment13_tki_17,iteration_48,1
Vasc16.0,pre_treatment13_tki_17,iteration_49,1
Vasc16.0,pre_treatment14_tki_16,iteration_0,1
Vasc16.0,pre_treatment14_tki_16,iteration_1,1
Vasc16.0,pre_treatment14_tki_16,iteration_2,1
Vasc16.0,pre_treatment14_tki_16,iteration_3,1
Vasc16.0,pre_treatment14_tki_16,iteration_4,1
Vasc16.0,pre_treatment14_tki_16,iteration_5,1
Vasc16.0,pre_treatment14_tki_16,iteration_6,1
Vasc16.0,pre_treatment14_tki_16,iteration_7,1
Vasc16.0,pre_treatment14_tki_16,iteration_8,1
Vasc16.0,pre_treatment14_tki_16,iteration_9,1
Vasc16.0,pre_treatment14_tki_16,iteration_10,1
Vasc16.0,pre_treatment14_tki_16,iteration_11,1
Vasc16.0,pre_treatment14_tki_16,iteration_12,1
Vasc16.0,pre_treatment14_tki_16,iteration_13,1
Vasc16.0,pre_treatment14_tki_16,iteration_14,1
Vasc16.0,pre_treatment14_tki_16,iteration_15,1
Vasc16.0,pre_treatment14_tki_16,iteration_16,1
Vasc16.0,pre_treatment14_tki_16,iteration_17,1
Vasc16.0,pre_treatment14_tki_16,iteration_18,1
Vasc16.0,pre_treatment14_tki_16,iteration_19,1
Vasc16.0,pre_treatment14_tki_16,iteration_20,1
Vasc16.0,pre_treatment14_tki_16,iteration_21,1
Vasc16.0,pre_treatment14_tki_16,iteration_22,1
Vasc16.0,pre_treatment14_tki_16,iteration_23,1
Vasc16.0,pre_treatment14_tki_16,iteration_24,1
Vasc16.0,pre_treatment14_tki_16,iteration_25,1
Vasc16.0,pre_treatment14_tki_16,iteration_26,1
Vasc16.0,pre_treatment14_tki_16,iteration_27,1
Vasc16.0,pre_treatment14_tki_16,iteration_28,1
Vasc16.0,pre_treatment14_tki_16,iteration_29,1
Vasc16.0,pre_treatment14_tki_16,iteration_30,1
Vasc16.0,pre_treatment14_tki_16,iteration_31,1
Vasc16.0,pre_treatment14_tki_16,iteration_32,1
Vasc16.0,pre_treatment14_tki_16,iteration_33,1
Vasc16.0,pre_treatment14_tki_16,iteration_34,1
Vasc16.0,pre_treatment14_tki_16,iteration_35,1
Vasc16.0,pre_treatment14_tki_16,iteration_36,1
Vasc16.0,pre_treatment14_tki_16,iteration_37,1
Vasc16.0,pre_treatment14_tki_16,iteration_38,1
Vasc16.0,pre_treatment14_tki_16,iteration_39,1
Vasc16.0,pre_treatment14_tki_16,iteration_40,1
Vasc16.0,pre_treatment14_tki_16,iteration_41,1
Vasc16.0,pre_treatment14_tki_16,iteration_42,1
Vasc16.0,pre_treatment14_tki_16,iteration_43,1
Vasc16.0,pre_treatment14_tki_16,iteration_44,1
Vasc16.0,pre_treatment14_tki_16,iteration_45,1
Vasc16.0,pre_treatment14_tki_16,iteration_46,1
Vasc16.0,pre_treatment14_tki_16,iteration_47,1
Vasc16.0,pre_treatment14_tki_16,iteration_48,1
Vasc16.0,pre_treatment14_tki_16,iteration_49,1
Vasc16.0,Treatment,iteration_0,"1600,"
Vasc16.0,Treatment,iteration_1,"1600,"
Vasc16.0,Treatment,iteration_2,"1600,"
Vasc16.0,Treatment,iteration_3,"1600,"
Vasc16.0,Treatment,iteration_4,"1600,"
Vasc16.0,Treatment,iteration_5,"1600,"
Vasc16.0,Treatment,iteration_6,"1600,"
Vasc16.0,Treatment,iteration_7,"1600,"
Vasc16.0,Treatment,iteration_8,"1600,"
Vasc16.0,Treatment,iteration_9,"1600,"
Vasc16.0,Treatment,iteration_10,"1601,"
Vasc16.0,Treatment,iteration_11,"1601,"
Vasc16.0,Treatment,iteration_12,"1601,"
Vasc16.0,Treatment,iteration_13,"1601,"
Vasc16.0,Treatment,iteration_14,"1601,"
Vasc16.0,Treatment,iteration_15,"1601,"
Vasc16.0,Treatment,iteration_16,"1601,"
Vasc16.0,Treatment,iteration_17,"1601,"
Vasc16.0,Treatment,iteration_18,"1601,"
Vasc16.0,Treatment,iteration_19,"1601,"
Vasc16.0,Treatment,iteration_20,"1601,"
Vasc16.0,Treatment,iteration_21,"1601,"
Vasc16.0,Treatment,iteration_22,"1601,"
Vasc16.0,Treatment,iteration_23,"1601,"
Vasc16.0,Treatment,iteration_24,"1601,"
Vasc16.0,Treatment,iteration_25,"1601,"
Vasc16.0,Treatment,iteration_26,"1601,"
Vasc16.0,Treatment,iteration_27,"1601,"
Vasc16.0,Treatment,iteration_28,"1601,"
Vasc16.0,Treatment,iteration_29,"1601,"
Vasc16.0,Treatment,iteration_30,"1601,"
Vasc16.0,Treatment,iteration_31,"1601,"
Vasc16.0,Treatment,iteration_32,"1601,"
Vasc16.0,Treatment,iteration_33,"1601,"
Vasc16.0,Treatment,iteration_34,"1601,"
Vasc16.0,Treatment,iteration_35,"1601,"
Vasc16.0,Treatment,iteration_36,"1601,"
Vasc16.0,Treatment,iteration_37,"1601,"
Vasc16.0,Treatment,iteration_38,"1601,"
Vasc16.0,Treatment,iteration_39,"1601,"
Vasc16.0,Treatment,iteration_40,"1601,"
Vasc16.0,Treatment,iteration_41,"1601,"
Vasc16.0,Treatment,iteration_42,"1601,"
Vasc16.0,Treatment,iteration_43,"1601,"
Vasc16.0,Treatment,iteration_44,"1601,"
Vasc16.0,Treatment,iteration_45,"1601,"
Vasc16.0,Treatment,iteration_46,"1601,"
Vasc16.0,Treatment,iteration_47,"1601,"
Vasc16.0,Treatment,iteration_48,"1601,"
Vasc16.0,Treatment,iteration_49,"1601,"
Vasc16.0,Treatment + anti-MIR,iteration_0,1
Vasc16.0,Treatment + anti-MIR,iteration_1,1
Vasc16.0,Treatment + anti-MIR,iteration_2,1
Vasc16.0,Treatment + anti-MIR,iteration_3,1
Vasc16.0,Treatment + anti-MIR,iteration_4,1
Vasc16.0,Treatment + anti-MIR,iteration_5,1
Vasc16.0,Treatment + anti-MIR,iteration_6,1
Vasc16.0,Treatment + anti-MIR,iteration_7,1
Vasc16.0,Treatment + anti-MIR,iteration_8,1
Vasc16.0,Treatment + anti-MIR,iteration_9,1
Vasc16.0,Treatment + anti-MIR,iteration_10,1
Vasc16.0,Treatment + anti-MIR,iteration_11,1
Vasc16.0,Treatment + anti-MIR,iteration_12,1
Vasc16.0,Treatment + anti-MIR,iteration_13,1
Vasc16.0,Treatment + anti-MIR,iteration_14,1
Vasc16.0,Treatment + anti-MIR,iteration_15,1
Vasc16.0,Treatment + anti-MIR,iteration_16,1
Vasc16.0,Treatment + anti-MIR,iteration_17,1
Vasc16.0,Treatment + anti-MIR,iteration_18,1
Vasc16.0,Treatment + anti-MIR,iteration_19,1
Vasc16.0,Treatment + anti-MIR,iteration_20,1
Vasc16.0,Treatment + anti-MIR,iteration_21,1
Vasc16.0,Treatment + anti-MIR,iteration_22,1
Vasc16.0,Treatment + anti-MIR,iteration_23,1
Vasc16.0,Treatment + anti-MIR,iteration_24,1
Vasc16.0,Treatment + anti-MIR,iteration_25,1
Vasc16.0,Treatment + anti-MIR,iteration_26,1
Vasc16.0,Treatment + anti-MIR,iteration_27,1
Vasc16.0,Treatment + anti-MIR,iteration_28,1
Vasc16.0,Treatment + anti-MIR,iteration_29,1
Vasc16.0,Treatment + anti-MIR,iteration_30,1
Vasc16.0,Treatment + anti-MIR,iteration_31,1
Vasc16.0,Treatment + anti-MIR,iteration_32,1
Vasc16.0,Treatment + anti-MIR,iteration_33,1
Vasc16.0,Treatment + anti-MIR,iteration_34,1
Vasc16.0,Treatment + anti-MIR,iteration_35,1
Vasc16.0,Treatment + anti-MIR,iteration_36,1
Vasc16.0,Treatment + anti-MIR,iteration_37,1
Vasc16.0,Treatment + anti-MIR,iteration_38,1
Vasc16.0,Treatment + anti-MIR,iteration_39,1
Vasc16.0,Treatment + anti-MIR,iteration_40,1
Vasc16.0,Treatment + anti-MIR,iteration_41,1
Vasc16.0,Treatment + anti-MIR,iteration_42,1
Vasc16.0,Treatment + anti-MIR,iteration_43,1
Vasc16.0,Treatment + anti-MIR,iteration_44,1
Vasc16.0,Treatment + anti-MIR,iteration_45,1
Vasc16.0,Treatment + anti-MIR,iteration_46,1
Vasc16.0,Treatment + anti-MIR,iteration_47,1
Vasc16.0,Treatment + anti-MIR,iteration_48,1
Vasc16.0,Treatment + anti-MIR,iteration_49,1
Vasc6.0,pre_treatment1_tki_29,iteration_0,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_1,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_2,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_3,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_4,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_5,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_6,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_7,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_8,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_9,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_10,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_11,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_12,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_13,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_14,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_15,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_16,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_17,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_18,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_19,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_20,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_21,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_22,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_23,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_24,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_25,"1641,"
Vasc6.0,pre_treatment1_tki_29,iteration_26,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_27,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_28,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_29,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_30,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_31,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_32,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_33,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_34,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_35,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_36,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_37,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_38,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_39,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_40,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_41,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_42,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_43,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_44,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_45,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_46,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_47,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_48,"1642,"
Vasc6.0,pre_treatment1_tki_29,iteration_49,"1642,"
Vasc6.0,pre_treatment2_tki_28,iteration_0,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_1,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_2,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_3,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_4,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_5,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_6,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_7,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_8,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_9,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_10,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_11,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_12,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_13,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_14,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_15,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_16,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_17,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_18,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_19,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_20,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_21,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_22,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_23,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_24,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_25,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_26,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_27,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_28,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_29,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_30,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_31,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_32,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_33,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_34,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_35,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_36,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_37,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_38,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_39,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_40,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_41,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_42,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_43,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_44,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_45,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_46,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_47,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_48,"1706,"
Vasc6.0,pre_treatment2_tki_28,iteration_49,"1706,"
Vasc6.0,pre_treatment3_tki_27,iteration_0,1
Vasc6.0,pre_treatment3_tki_27,iteration_1,1
Vasc6.0,pre_treatment3_tki_27,iteration_2,1
Vasc6.0,pre_treatment3_tki_27,iteration_3,1
Vasc6.0,pre_treatment3_tki_27,iteration_4,1
Vasc6.0,pre_treatment3_tki_27,iteration_5,1
Vasc6.0,pre_treatment3_tki_27,iteration_6,1
Vasc6.0,pre_treatment3_tki_27,iteration_7,1
Vasc6.0,pre_treatment3_tki_27,iteration_8,1
Vasc6.0,pre_treatment3_tki_27,iteration_9,1
Vasc6.0,pre_treatment3_tki_27,iteration_10,1
Vasc6.0,pre_treatment3_tki_27,iteration_11,1
Vasc6.0,pre_treatment3_tki_27,iteration_12,1
Vasc6.0,pre_treatment3_tki_27,iteration_13,1
Vasc6.0,pre_treatment3_tki_27,iteration_14,1
Vasc6.0,pre_treatment3_tki_27,iteration_15,1
Vasc6.0,pre_treatment3_tki_27,iteration_16,1
Vasc6.0,pre_treatment3_tki_27,iteration_17,1
Vasc6.0,pre_treatment3_tki_27,iteration_18,1
Vasc6.0,pre_treatment3_tki_27,iteration_19,1
Vasc6.0,pre_treatment3_tki_27,iteration_20,1
Vasc6.0,pre_treatment3_tki_27,iteration_21,1
Vasc6.0,pre_treatment3_tki_27,iteration_22,1
Vasc6.0,pre_treatment3_tki_27,iteration_23,1
Vasc6.0,pre_treatment3_tki_27,iteration_24,1
Vasc6.0,pre_treatment3_tki_27,iteration_25,1
Vasc6.0,pre_treatment3_tki_27,iteration_26,1
Vasc6.0,pre_treatment3_tki_27,iteration_27,1
Vasc6.0,pre_treatment3_tki_27,iteration_28,1
Vasc6.0,pre_treatment3_tki_27,iteration_29,1
Vasc6.0,pre_treatment3_tki_27,iteration_30,1
Vasc6.0,pre_treatment3_tki_27,iteration_31,1
Vasc6.0,pre_treatment3_tki_27,iteration_32,1
Vasc6.0,pre_treatment3_tki_27,iteration_33,1
Vasc6.0,pre_treatment3_tki_27,iteration_34,1
Vasc6.0,pre_treatment3_tki_27,iteration_35,1
Vasc6.0,pre_treatment3_tki_27,iteration_36,1
Vasc6.0,pre_treatment3_tki_27,iteration_37,1
Vasc6.0,pre_treatment3_tki_27,iteration_38,1
Vasc6.0,pre_treatment3_tki_27,iteration_39,1
Vasc6.0,pre_treatment3_tki_27,iteration_40,1
Vasc6.0,pre_treatment3_tki_27,iteration_41,1
